Gene Symbol,Gene Accession Id,Allele Symbol,Allele Accession Id,Phenotyping Centre,Colony Id,Sex,Zygosity,Phenotype,Comment
Tssk5,MGI:1920792,Tssk5<tm1.1(KOMP)Vlcg>,MGI:5585594,JAX,JR26169,both,Homozygous , Viable,
Tst,MGI:98852,Tst<tm1(KOMP)Vlcg>,MGI:4452974,UC Davis,ET8409_1,both,Homozygous , Viable,
Tst,MGI:98852,Tst<tm1.1(KOMP)Vlcg>,MGI:5569084,UC Davis,ET8409,both,Homozygous , Viable,
Ttc28,MGI:2140873,Ttc28<tm1b(EUCOMM)Hmgu>,MGI:5513829,TCP,TCPA0127Cre,both,Homozygous , Viable,
Ttc30a2,MGI:3700200,Ttc30a2<tm1.1(KOMP)Vlcg>,MGI:5548910,UC Davis,BL2275,both,Homozygous , Viable,
Ttc32,MGI:1922766,Ttc32<em1(IMPC)J>,MGI:5763010,JAX,JR29111,both,Homozygous , Viable,
Ttc39a,MGI:2444350,Ttc39a<tm1b(KOMP)Mbp>,MGI:5816879,ICS,IP00006533a,both,Homozygous , Viable,
Tti2,MGI:2384576,Tti2<tm1b(KOMP)Wtsi>,MGI:5699602,ICS,IP00006016a,both,Homozygous , Lethal,
Ttl,MGI:1916987,Ttl<tm1b(EUCOMM)Wtsi>,MGI:5696909,TCP,TCPM0919Cre,both,Homozygous , Lethal,
Ttll10,MGI:1921855,Ttll10<em1(IMPC)J>,MGI:5607785,JAX,JR26909,both,Homozygous , Viable,
Ttll10,MGI:1921855,Ttll10<tm1b(EUCOMM)Hmgu>,MGI:5775002,WTSI,PMDQ,both,Homozygous , Viable,
Ttll11,MGI:1921660,Ttll11<tm1a(EUCOMM)Wtsi>,MGI:4820338,WTSI,MELC,both,Homozygous , Viable,
Ttll12,MGI:3039573,Ttll12<tm1e.1(EUCOMM)Wtsi>,-,HMGU,HMGU-Monterotondo-EPD0157_3_C12-3_1,both,Homozygous , Viable,
Ttll3,MGI:2141418,Ttll3<tm1a(EUCOMM)Wtsi>,MGI:4433856,WTSI,MBHD,both,Homozygous , Viable,
Ttll6,MGI:2683461,Ttll6<tm1.1(KOMP)Vlcg>,MGI:5605489,JAX,JR25517,both,Homozygous , Viable,
Tuba3a,MGI:1095406,Tuba3a<tm1b(KOMP)Wtsi>,MGI:5636920,WTSI,MUEQ,both,Homozygous , Viable,
Tuba8,MGI:1858225,Tuba8<em1(IMPC)J>,MGI:5779854,JAX,JR29406,both,Homozygous , Viable,
Tubb2a,MGI:107861,Tubb2a<em1(IMPC)J>,MGI:5795759,JAX,JR29727,both,Homozygous , Viable,
Tubb4a,MGI:107848,Tubb4a<tm1.1(KOMP)Wtsi>,MGI:5634810,JAX,JR26532,both,Homozygous , Viable,
Tubb6,MGI:1915201,Tubb6<tm1b(EUCOMM)Hmgu>,MGI:6120735,MRC Harwell,H-TUBB6-G02-TM1B,both,Homozygous , Viable,
Tubgcp4,MGI:1196293,Tubgcp4<em1(IMPC)J>,MGI:5792574,JAX,JR29689,both,Homozygous , Lethal,
Tuft1,MGI:109572,Tuft1<tm1a(KOMP)Wtsi>,MGI:4419443,WTSI,MGQB,both,Homozygous , Viable,
Tulp3,MGI:1329045,Tulp3<tm1b(EUCOMM)Hmgu>,MGI:5548429,MRC Harwell,H-TULP3-B01-TM1B,both,Homozygous , Lethal,
Tusc1,MGI:2684283,Tusc1<em1(IMPC)J>,MGI:5784541,JAX,JR29494,both,Homozygous , Viable,
Tusc3,MGI:1933134,Tusc3<em1(IMPC)J>,MGI:5659636,JAX,JR27611,both,Homozygous , Subviable,
Tusc5,MGI:3029307,Tusc5<em2(IMPC)Tcp>,-,TCP,TCPR0451_ACXY,both,Homozygous , Viable,
Twf1,MGI:1100520,Twf1<tm1a(EUCOMM)Wtsi>,MGI:4434218,WTSI,MBSL,both,Homozygous , Viable,
Twf2,MGI:1346078,Twf2<tm1b(EUCOMM)Wtsi>,MGI:5696893,UC Davis,TCPA0920Cre,both,Homozygous , Viable,
Twist2,MGI:104685,Twist2<tm1.1(KOMP)Vlcg>,MGI:5548349,UC Davis,BL3655,both,Homozygous , Subviable,
Txk,MGI:102960,Txk<tm2b(EUCOMM)Wtsi>,MGI:5696876,UC Davis,TCPA0956Cre,both,Homozygous , Viable,
Txlna,MGI:105968,Txlna<tm1b(EUCOMM)Hmgu>,MGI:5817709,MRC Harwell,H-TXLNA-B10-TM1B,both,Homozygous , Subviable,
Txndc5,MGI:2145316,Txndc5<tm1.1(KOMP)Vlcg>,MGI:5695945,UC Davis,BL3824,both,Homozygous , Viable,
Txnip,MGI:1889549,Txnip<tm1b(EUCOMM)Hmgu>,MGI:5637001,MRC Harwell,H-TXNIP-F08-TM1B,both,Homozygous , Viable,
Tyw1,MGI:2141161,Tyw1<tm1b(KOMP)Wtsi>,MGI:5635453,JAX,JR27325,both,Homozygous , Viable,
Uba2,MGI:1858313,Uba2<tm1a(KOMP)Wtsi>,MGI:4362341,WTSI,MAIP,both,Homozygous , Lethal,
Ubap1,MGI:2149543,Ubap1<tm1a(EUCOMM)Wtsi>,MGI:4433059,WTSI,MACE,both,Homozygous , Lethal,
Ubash3a,MGI:1926074,Ubash3a<tm1a(KOMP)Wtsi>,MGI:4940752,WTSI,MDZN,both,Homozygous , Viable,
Ubash3a,MGI:1926074,Ubash3a<tm1b(KOMP)Wtsi>,MGI:5605803,HMGU,HMGU-EPD0736_4_B10-1,both,Homozygous , Viable,
Ube2b,MGI:102944,Ube2b<tm1b(EUCOMM)Wtsi>,MGI:5548336,MRC Harwell,H-Ube2b-D01-TM1B,both,Homozygous , Subviable,
Ube2c,MGI:1915862,Ube2c<tm1.1(KOMP)Wtsi>,MGI:5490487,JAX,JR22817,both,Homozygous , Lethal,
Ube2d1,MGI:2384911,Ube2d1<tm3e(EUCOMM)Wtsi>,-,WTSI,MGVL,both,Homozygous , Viable,
Ube2e1,MGI:107411,Ube2e1<em1(IMPC)Marc>,-,MARC,Ube2e1_cas9_del169,both,Homozygous , Viable,
Ube2e2,MGI:2384997,Ube2e2<tm1b(KOMP)Wtsi>,MGI:5548787,MRC Harwell,H-Ube2e2-A11-TM1B,both,Homozygous , Viable,
Ube2e2,MGI:2384997,Ube2e2<tm1b(KOMP)Wtsi>,MGI:5548787,UC Davis,BL1487,both,Homozygous , Viable,
Ube2g1,MGI:1914378,Ube2g1<tm1b(EUCOMM)Hmgu>,MGI:5577267,RBRC,RIKEN-Ube2g1-B02_,both,Homozygous , Viable,
Ube2j1,MGI:1926245,Ube2j1<tm1.1(NCOM)Mfgc>,MGI:5766208,RBRC,RIKEN-N02070P1_C_236W_B6,both,Homozygous , Viable,
Ube2m,MGI:108278,Ube2m<tm1.1(KOMP)Wtsi>,MGI:5515621,JAX,JR24027,both,Homozygous , Lethal,
Ube2o,MGI:2444266,Ube2o<tm1.1(KOMP)Mbp>,MGI:5477804,JAX,JR22419,both,Homozygous , Subviable,
Ube2u,MGI:3588216,Ube2u<tm1e.1(KOMP)Wtsi>,MGI:5637184,MRC Harwell,H-UBE2U-F06-TM1B,both,Homozygous , Viable,
Ube3c,MGI:2140998,Ube3c<tm1b(EUCOMM)Hmgu>,MGI:5565262,RBRC,RIKEN-Ube3c-B01_,both,Homozygous , Viable,
Ubiad1,MGI:1918957,Ubiad1<em1(IMPC)J>,MGI:5896808,JAX,JR30618,both,Homozygous , Lethal,
Ublcp1,MGI:1933105,Ublcp1<tm1b(KOMP)Wtsi>,MGI:5548725,BCM,Ublcp1 EPD0652_6_B08,both,Homozygous , Subviable,
Ubn1,MGI:1891307,Ubn1<em1(IMPC)J>,MGI:5629302,JAX,JR27475,both,Homozygous , Viable,
Ubox5,MGI:2154658,Ubox5<tm1b(EUCOMM)Hmgu>,MGI:5513832,TCP,TCPM0208Cre,both,Homozygous , Viable,
Ubp1,MGI:104889,Ubp1<tm1b(KOMP)Mbp>,MGI:5692554,BCM,UBPGB,both,Homozygous , Lethal,
Ubr2,MGI:1861099,Ubr2<tm1e.1(KOMP)Mbp>,MGI:5766159,UC Davis,TCPM0815Cre,both,Homozygous , Subviable,
Ubr4,MGI:1916366,Ubr4<tm1b(EUCOMM)Hmgu>,MGI:5692693,MRC Harwell,H-Ubr4-D10-TM1B,both,Homozygous , Lethal,
Ubxn2a,MGI:2442310,Ubxn2a<tm1b(EUCOMM)Hmgu>,MGI:5708247,UC Davis,BL4506,both,Homozygous , Subviable,
Ubxn7,MGI:2146388,Ubxn7<tm1b(EUCOMM)Wtsi>,MGI:6120776,BCM,UBXNB,both,Homozygous , Lethal,
Uchl1,MGI:103149,Uchl1<tm1b(EUCOMM)Hmgu>,MGI:5692544,MRC Harwell,H-UCHL1-H04-TM1B,both,Homozygous , Viable,
Uchl5,MGI:1914848,Uchl5<tm1(NCOM)Mfgc>,MGI:4880413,MARC,Uch15_N01863P1_W173F9-1,both,Homozygous , Lethal,
Uck1,MGI:98904,Uck1<tm2a(KOMP)Wtsi>,MGI:4362314,WTSI,MBFJ,both,Homozygous , Viable,
Ucn3,MGI:1932970,Ucn3<tm1.1(KOMP)Vlcg>,MGI:5695941,UC Davis,BL3800,both,Homozygous , Viable,
Ucp1,MGI:98894,Ucp1<tm1b(EUCOMM)Hmgu>,MGI:5692920,HMGU,HMGU-HEPD0676_4_E07-1-1,both,Homozygous , Viable,
Uevld,MGI:1860490,Uevld<tm1a(EUCOMM)Wtsi>,MGI:4434449,WTSI,MFTT,both,Homozygous , Viable,
Ufm1,MGI:1915140,Ufm1<em1(IMPC)Marc>,-,MARC,Ufm1_cas9_del427,both,Homozygous , Lethal,
Uhrf2,MGI:1923718,Uhrf2<tm1b(EUCOMM)Wtsi>,MGI:5605797,TCP,TCPA0706Cre,both,Homozygous , Subviable,
Ulk3,MGI:1918992,Ulk3<em2(IMPC)Tcp>,-,TCP,TCPR0440_ACWY,both,Homozygous , Viable,
Umodl1,MGI:1929785,Umodl1<tm1a(KOMP)Wtsi>,MGI:5289814,WTSI,MGTC,both,Homozygous , Viable,
Unc119,MGI:1328357,Unc119<tm1.1(KOMP)Vlcg>,MGI:5548428,UC Davis,BL3658,both,Homozygous , Viable,
Unc119b,MGI:2147162,Unc119b<tm1.1(KOMP)Vlcg>,MGI:5695949,UC Davis,BL3750,both,Homozygous , Viable,
Unc13b,MGI:1342278,Unc13b<tm1b(KOMP)Wtsi>,MGI:5548450,UC Davis,BL3431,both,Homozygous , Subviable,
Unc45a,MGI:2142246,Unc45a<tm1b(EUCOMM)Hmgu>,MGI:5759982,HMGU,HMGU-HEPD0073_3_D09-1-1,both,Homozygous , Lethal,
Unc5c,MGI:1095412,Unc5c<em2(IMPC)Rbrc>,-,RBRC,RIKEN-Unc5c-A02_,both,Homozygous , Lethal,
Unk,MGI:2442456,Unk<tm1a(KOMP)Wtsi>,MGI:4880910,WTSI,MGLC,both,Homozygous , Subviable,
Upb1,MGI:2143535,Upb1<tm1a(EUCOMM)Wtsi>,MGI:4441733,WTSI,MGYP,both,Homozygous , Viable,
Upf3a,MGI:1914281,Upf3a<em1(IMPC)Mbp>,MGI:6152673,UC Davis,CR1218,both,Homozygous , Viable,
Upf3b,MGI:1915384,Upf3b<em1(IMPC)Tcp>,-,TCP,TCPR0565_ADCP,both,Homozygous , Viable,
Upk1b,MGI:98912,Upk1b<tm1b(KOMP)Wtsi>,MGI:5708286,WTSI,PMDG,both,Homozygous , Viable,
Uqcrb,MGI:1914780,Uqcrb<tm1b(EUCOMM)Wtsi>,MGI:5548543,HMGU,HMGU-EPD0788_2_H05-1-1,both,Homozygous , Lethal,
Uri1,MGI:1342294,Uri1<tm1a(EUCOMM)Wtsi>,MGI:4942141,WTSI,MFEW,both,Homozygous , Viable,
Usf3,MGI:2685454,Usf3<tm2b(EUCOMM)Wtsi>,MGI:5766209,BCM,Gm608 EPD0431_5_F01,both,Homozygous , Subviable,
Ush1c,MGI:1919338,Ush1c<tm1a(KOMP)Wtsi>,MGI:4363497,WTSI,MCSB,both,Homozygous , Viable,
Ushbp1,MGI:1922920,Ushbp1<tm1a(EUCOMM)Wtsi>,MGI:4460519,WTSI,MFGU,both,Homozygous , Viable,
Usmg5,MGI:1891435,Usmg5<tm1b(EUCOMM)Wtsi>,MGI:5692650,MRC Harwell,H-USMG5-C06-TM1B,both,Homozygous , Viable,
Usp10,MGI:894652,Usp10<tm1(NCOM)Mfgc>,MGI:4880482,MARC,Usp10_N01994P1_W199C5-1,both,Homozygous , Lethal,
Usp12,MGI:1270128,Usp12<tm1b(EUCOMM)Hmgu>,MGI:5548414,HMGU,GSF-HEPD0538_7_A07-1-2,both,Homozygous , Viable,
Usp13,MGI:1919857,Usp13<em1(IMPC)Marc>,-,MARC,Usp13_cas9_del274,both,Homozygous , Viable,
Usp13,MGI:1919857,Usp13<tm1b(EUCOMM)Hmgu>,MGI:5701723,WTSI,PMDL,both,Homozygous , Viable,
Usp14,MGI:1928898,Usp14<tm2b(EUCOMM)Wtsi>,MGI:5637099,MRC Harwell,H-USP14-G09-TM1B,both,Homozygous , Lethal,
Usp15,MGI:101857,Usp15<tm1b(EUCOMM)Wtsi>,MGI:5708164,WTSI,PMCL,both,Homozygous , Viable,
Usp19,MGI:1918722,Usp19<tm1b(EUCOMM)Hmgu>,MGI:5796934,WTSI,PMDU,both,Homozygous , Subviable,
Usp2,MGI:1858178,Usp2<tm1b(EUCOMM)Wtsi>,MGI:5636991,MRC Harwell,H-USP2-A07-TM1B,both,Homozygous , Viable,
Usp20,MGI:1921520,Usp20<tm1a(EUCOMM)Hmgu>,MGI:4434938,WTSI,MGEX,both,Homozygous , Viable,
Usp21,MGI:1353665,Usp21<tm1a(EUCOMM)Wtsi>,MGI:4887724,WTSI,MECN,both,Homozygous , Viable,
Usp22,MGI:2144157,Usp22<tm1a(KOMP)Wtsi>,MGI:4364127,WTSI,MDUW,both,Homozygous , Lethal,
Usp22,MGI:2144157,Usp22<tm1b(KOMP)Wtsi>,MGI:5548748,MRC Harwell,H-USP22-D11-TM1B,both,Homozygous , Lethal,
Usp24,MGI:1919936,Usp24<tm1a(KOMP)Wtsi>,MGI:4847688,WTSI,MESV,both,Homozygous , Viable,
Usp25,MGI:1353655,Usp25<tm1b(KOMP)Mbp>,MGI:5703083,ICS,IP00006039a,both,Homozygous , Viable,
Usp29,MGI:1888998,Usp29<em1(IMPC)Tcp>,-,TCP,TCPR0502_ACZQ,both,Homozygous , Viable,
Usp3,MGI:2152450,Usp3<tm1a(EUCOMM)Wtsi>,MGI:4432395,WTSI,MDGD,both,Homozygous , Subviable,
Usp3,MGI:2152450,Usp3<tm1b(EUCOMM)Wtsi>,MGI:5548759,MRC Harwell,H-USP3-A11-TM1B,both,Homozygous , Subviable,
Usp30,MGI:2140991,Usp30<em1(IMPC)Marc>,-,MARC,Usp30_cas9_del64,both,Homozygous , Viable,
Usp32,MGI:2144475,Usp32<em1(IMPC)Mhzh>,-,MARC,Usp32_cas9_del2-1,both,Homozygous , Lethal,
Usp37,MGI:2442483,Usp37<em1(IMPC)Wtsi>,MGI:6153697,WTSI,DABY,both,Homozygous , Lethal,
Usp38,MGI:1922091,Usp38<tm1b(EUCOMM)Hmgu>,MGI:5548650,MRC Harwell,H-USP38-D12-TM1B,both,Homozygous , Viable,
Usp40,MGI:2443184,Usp40<em1(IMPC)Marc>,-,MARC,Usp40_cas9_del26,both,Homozygous , Viable,
Usp42,MGI:1924050,Usp42<tm2a(EUCOMM)Wtsi>,MGI:4432706,WTSI,MBTR,both,Homozygous , Viable,
Usp43,MGI:2444541,Usp43<em1(IMPC)Marc>,-,MARC,Usp43_cas9_del64bp,both,Homozygous , Viable,
Usp44,MGI:3045318,Usp44<tm1b(EUCOMM)Hmgu>,MGI:5708261,WTSI,PMCN,both,Homozygous , Viable,
Usp45,MGI:101850,Usp45<em1(IMPC)Marc>,-,MARC,Usp45_cas9_del121,both,Homozygous , Viable,
Usp45,MGI:101850,Usp45<em2(IMPC)H>,-,MRC Harwell,H-USP45-DEL512-EM1-B6N,both,Homozygous , Viable,
Usp5,MGI:1347343,Usp5<tm1a(EUCOMM)Hmgu>,MGI:4942058,WTSI,MGJB,both,Homozygous , Lethal,
Usp50,MGI:1922333,Usp50<tm1(KOMP)Vlcg>,MGI:5293035,MARC,USP50_19064A-C1,both,Homozygous , Lethal,
Usp54,MGI:1926037,Usp54<tm1b(KOMP)Wtsi>,MGI:5694179,MRC Harwell,H-USP54-B10-TM1B,both,Homozygous , Viable,
Ust,MGI:2442406,Ust<em1(IMPC)J>,MGI:5749738,JAX,JR28868,both,Homozygous , Subviable,
Uts2,MGI:1346329,Uts2<tm1b(KOMP)Wtsi>,MGI:5615646,RBRC,RIKEN-Uts2-F09_,both,Homozygous , Viable,
Uts2b,MGI:2677064,Uts2b<tm1.1(KOMP)Mbp>,MGI:5548854,UC Davis,BL2351,both,Homozygous , Viable,
Vamp3,MGI:1321389,Vamp3<tm2b(EUCOMM)Wtsi>,MGI:5692605,WTSI,PMBC,both,Homozygous , Subviable,
Vamp8,MGI:1336882,Vamp8<tm1b(EUCOMM)Hmgu>,MGI:5635473,JAX,JR27567,both,Homozygous , Viable,
Vangl1,MGI:2159344,Vangl1<tm1e(KOMP)Wtsi>,MGI:4365105,WTSI,MCEC,both,Homozygous , Subviable,
Vars2,MGI:1916165,Vars2<em1(IMPC)Bay>,-,BCM,VARSB,both,Homozygous , Lethal,
Vax1,MGI:1277163,Vax1<tm1b(KOMP)Mbp>,MGI:5490505,JAX,JR22820,both,Homozygous , Subviable,
Vcpkmt,MGI:2684917,Vcpkmt<tm1.1(KOMP)Vlcg>,MGI:5575900,JAX,JR24944,both,Homozygous , Viable,
Vdac1,MGI:106919,Vdac1<tm1b(EUCOMM)Wtsi>,MGI:5701719,HMGU,HMGU-EPD0425_2_D10-1-1,both,Homozygous , Subviable,
Vegfb,MGI:106199,Vegfb<tm1b(EUCOMM)Hmgu>,MGI:5529627,JAX,JR24407,both,Homozygous , Viable,
Vezt,MGI:2143698,Vezt<tm1b(EUCOMM)Hmgu>,MGI:5585593,JAX,JR26170,both,Homozygous , Lethal,
Vgf,MGI:1343180,Vgf<em1(IMPC)H>,MGI:6144255,MRC Harwell,H-VGF-DEL11-EM1-B6N,both,Homozygous , Viable,
Vgll3,MGI:1920819,Vgll3<em1(IMPC)H>,MGI:6149156,MRC Harwell,H-VGLL3-DEL890INS2-EM1-B6N,both,Homozygous , Viable,
Virma,MGI:1913435,Virma<tm1a(KOMP)Wtsi>,MGI:4880937,WTSI,MEYX,both,Homozygous , Lethal,
Vopp1,MGI:2141658,Vopp1<em1(IMPC)J>,MGI:5659670,JAX,JR27612,both,Homozygous , Viable,
Vopp1,MGI:2141658,Vopp1<tm1b(EUCOMM)Wtsi>,MGI:5692777,JAX,JR27745,both,Homozygous , Viable,
Vpreb3,MGI:98938,Vpreb3<em1(IMPC)Wtsi>,MGI:6153702,WTSI,DAEN,both,Homozygous , Viable,
Vps11,MGI:1918982,Vps11<em1(IMPC)Rbrc>,-,RBRC,RIKEN-Vps11-B06_,both,Homozygous , Lethal,
Vps13a,MGI:2444304,Vps13a<tm1b(EUCOMM)Wtsi>,MGI:5637150,WTSI,MUDS,both,Homozygous , Viable,
Vps13c,MGI:2444207,Vps13c<tm1b(EUCOMM)Hmgu>,MGI:5548822,HMGU,H4338-HEPD0570_6_G06-1,both,Homozygous , Viable,
Vps13d,MGI:2448530,Vps13d<tm1e.1(KOMP)Wtsi>,-,TCP,TCPA0183Cre,both,Homozygous , Lethal,
Vps25,MGI:106354,Vps25<tm1.1(KOMP)Vlcg>,MGI:5695878,TCP,TCPA0147Cre,both,Homozygous , Lethal,
Vps33a,MGI:1924823,Vps33a<em2(IMPC)Tcp>,-,TCP,TCPR0699_ADGY,both,Homozygous , Lethal,
Vps33b,MGI:2446237,Vps33b<tm1a(EUCOMM)Wtsi>,MGI:4431968,WTSI,MEXC,both,Homozygous , Lethal,
Vps37d,MGI:2159402,Vps37d<tm2b(EUCOMM)Wtsi>,MGI:5548767,BCM,Vps37d EPD0554_9_D02-1,both,Homozygous , Lethal,
Vps4a,MGI:1890520,Vps4a<tm1b(EUCOMM)Hmgu>,MGI:5561562,BCM,VPSSB,both,Homozygous , Lethal,
Vps51,MGI:1915755,Vps51<tm1a(KOMP)Wtsi>,MGI:4458528,WTSI,MFDC,both,Homozygous , Lethal,
Vps53,MGI:1915549,Vps53<tm1a(KOMP)Wtsi>,MGI:4451513,WTSI,MDJZ,both,Homozygous , Lethal,
Vps72,MGI:1202305,Vps72<tm1a(EUCOMM)Wtsi>,MGI:5008033,WTSI,MFUE,both,Homozygous , Lethal,
Vps9d1,MGI:1914143,Vps9d1<tm1b(KOMP)Wtsi>,MGI:5767329,BCM,VPSFB,both,Homozygous , Viable,
Vrk1,MGI:1261847,Vrk1<em1(IMPC)Mbp>,-,UC Davis,CR953,both,Homozygous , Lethal,
Vrk3,MGI:2182465,Vrk3<em1(IMPC)Mbp>,MGI:6152674,UC Davis,CR1189,both,Homozygous , Viable,
Vsig8,MGI:3642995,Vsig8<tm1.1(KOMP)Mbp>,MGI:5493273,JAX,JR23019,both,Homozygous , Viable,
Vti1a,MGI:1855699,Vti1a<tm1.1(KOMP)Vlcg>,MGI:5548487,UC Davis,BL3599,both,Homozygous , Viable,
Vwa1,MGI:2179729,Vwa1<tm1.1(KOMP)Vlcg>,MGI:5708237,UC Davis,BL5520,both,Homozygous , Viable,
Vwa2,MGI:2684334,Vwa2<em1(IMPC)Mbp>,MGI:6152675,UC Davis,CR1094,both,Homozygous , Viable,
Vwa3a,MGI:3041229,Vwa3a<tm1b(KOMP)Wtsi>,MGI:5637178,WTSI,MUHQ,both,Homozygous , Viable,
Vwa5a,MGI:1915026,Vwa5a<em1(IMPC)J>,MGI:5696234,JAX,JR28515,both,Homozygous , Viable,
Vwa5b1,MGI:1922968,Vwa5b1<tm1a(KOMP)Wtsi>,MGI:4460271,WTSI,MBNF,both,Homozygous , Viable,
Vwa8,MGI:1919008,Vwa8<tm1b(EUCOMM)Wtsi>,MGI:5614704,HMGU,HMGU-EPD0510_5_A02-1-1,both,Homozygous , Viable,
Wac,MGI:2387357,Wac<tm2b(EUCOMM)Wtsi>,MGI:5637134,WTSI,PMBB,both,Homozygous , Lethal,
Wars,MGI:104630,Wars<tm1b(EUCOMM)Hmgu>,MGI:5548346,HMGU,H4336-HEPD0563_6_G06-1,both,Homozygous , Lethal,
Wars2,MGI:1917810,Wars2<tm1.1(KOMP)Vlcg>,MGI:5468955,JAX,JR21936,both,Homozygous , Lethal,
Wasf2,MGI:1098641,Wasf2<em1(IMPC)Rbrc>,MGI:6148327,RBRC,RIKEN-Wasf2-A93_,both,Homozygous , Lethal,
Washc2,MGI:106463,Washc2<tm2b(KOMP)Wtsi>,MGI:5692563,WTSI,PMBY,both,Homozygous , Lethal,
Washc3,MGI:1914532,Washc3<tm1.1(KOMP)Vlcg>,MGI:5707433,TCP,BL5556,both,Homozygous , Lethal,
Wbp1l,MGI:107577,Wbp1l<tm2b(EUCOMM)Hmgu>,MGI:5692573,BCM,WBPNB,both,Homozygous , Viable,
Wbp2,MGI:104709,Wbp2<tm2a(EUCOMM)Wtsi>,MGI:4847848,WTSI,MBYF,both,Homozygous , Viable,
Wdfy4,MGI:3584510,Wdfy4<em1(IMPC)J>,MGI:5775775,JAX,JR29334,both,Homozygous , Viable,
Wdr1,MGI:1337100,Wdr1<tm1b(EUCOMM)Hmgu>,MGI:5692617,BCM,WDROB,both,Homozygous , Lethal,
Wdr12,MGI:1927241,Wdr12<tm1.1(KOMP)Vlcg>,MGI:5445742,JAX,JR18573,both,Homozygous , Lethal,
Wdr17,MGI:1924662,Wdr17<em1(IMPC)J>,MGI:5649014,JAX,JR27613,both,Homozygous , Viable,
Wdr24,MGI:2446285,Wdr24<tm1b(KOMP)Mbp>,MGI:5635475,JAX,JR27466,both,Homozygous , Lethal,
Wdr3,MGI:2443143,Wdr3<tm1a(KOMP)Wtsi>,MGI:4362309,WTSI,MAJZ,both,Homozygous , Subviable,
Wdr36,MGI:1917819,Wdr36<tm1.1(KOMP)Vlcg>,MGI:5603579,JAX,JR25389,both,Homozygous , Lethal,
Wdr37,MGI:1920393,Wdr37<tm1a(KOMP)Wtsi>,MGI:4452651,WTSI,MCZD,both,Homozygous , Viable,
Wdr47,MGI:2139593,Wdr47<tm1a(EUCOMM)Wtsi>,MGI:4433065,WTSI,MANY,both,Homozygous , Viable,
Wdr59,MGI:2442115,Wdr59<tm1b(EUCOMM)Wtsi>,MGI:5548803,BCM,WDRBB,both,Homozygous , Lethal,
Wdr62,MGI:1923696,Wdr62<em1(IMPC)Tcp>,-,TCP,TCPR0452_ACYN,both,Homozygous , Viable,
Wdr81,MGI:2681828,Wdr81<em1(IMPC)J>,MGI:5788768,JAX,JR29571,both,Homozygous , Lethal,
Wdr89,MGI:1919588,Wdr89<tm1a(KOMP)Wtsi>,MGI:4944354,WTSI,MGYQ,both,Homozygous , Viable,
Wdtc1,MGI:2685541,Wdtc1<tm1a(KOMP)Wtsi>,MGI:4362336,WTSI,MFYJ,both,Homozygous , Viable,
Wdyhv1,MGI:1924023,Wdyhv1<tm1.1(KOMP)Vlcg>,MGI:5749452,JAX,JR28641,both,Homozygous , Viable,
Wee1,MGI:103075,Wee1<tm1b(EUCOMM)Wtsi>,MGI:5513834,TCP,TCPA0163Cre,both,Homozygous , Lethal,
Wee2,MGI:3027899,Wee2<em1(IMPC)J>,MGI:5576529,JAX,JR25926,both,Homozygous , Viable,
Wfdc1,MGI:1915116,Wfdc1<tm1.1(KOMP)Vlcg>,MGI:5692680,UC Davis,ET10112,both,Homozygous , Viable,
Wfdc11,MGI:3651686,Wfdc11<em1(IMPC)Marc>,-,MARC,Wfdc11_cas9_del47,both,Homozygous , Viable,
Wfdc18,MGI:107506,Wfdc18<tm1a(KOMP)Wtsi>,MGI:4363398,WTSI,MDKQ,both,Homozygous , Viable,
Wfdc2,MGI:1914951,Wfdc2<em1(IMPC)H>,MGI:6149155,MRC Harwell,H-WFDC2-DEL2431-EM1-B6N,both,Homozygous , Subviable,
Wfikkn2,MGI:2669209,Wfikkn2<tm1b(EUCOMM)Wtsi>,MGI:5637164,WTSI,PMAN,both,Homozygous , Viable,
Whamm,MGI:2142282,Whamm<tm1b(KOMP)Wtsi>,MGI:5635487,JAX,JR27472,both,Homozygous , Viable,
Whrn,MGI:2682003,Whrn<tm1a(EUCOMM)Wtsi>,MGI:4432119,WTSI,MCJH,both,Homozygous , Viable,
Wisp2,MGI:1328326,Wisp2<tm1.1(KOMP)Vlcg>,MGI:5548427,UC Davis,ET7963,both,Homozygous , Viable,
Wnt10a,MGI:108071,Wnt10a<tm1.1(KOMP)Vlcg>,MGI:5548381,UC Davis,BL2529,both,Homozygous , Viable,
Wnt10b,MGI:108061,Wnt10b<tm1e.1(KOMP)Wtsi>,MGI:5582422,UC Davis,BL3278,both,Homozygous , Viable,
Wnt11,MGI:101948,Wnt11<tm1.1(KOMP)Vlcg>,MGI:5583056,UC Davis,BL4162,both,Homozygous , Viable,
Wnt16,MGI:2136018,Wnt16<tm2b(EUCOMM)Wtsi>,MGI:5548733,WTSI,MUBC,both,Homozygous , Viable,
Wnt2b,MGI:1261834,Wnt2b<tm1b(EUCOMM)Wtsi>,MGI:5548412,UC Davis,TCPM0202Cre,both,Homozygous , Viable,
Wnt3,MGI:98955,Wnt3<tm2a(EUCOMM)Wtsi>,MGI:4455951,WTSI,MDJV,both,Homozygous , Lethal,
Wnt5b,MGI:98959,Wnt5b<tm1.1(KOMP)Vlcg>,MGI:5548972,UC Davis,TCPM0198Cre,both,Homozygous , Viable,
